Binary Search Tree				
Size	Ordered	Random	Ordered_Contains	Random_Contains
20660	2.913284196	0.009197848	0.82594823	0.000072525
20670	2.933672395	0.010000734	0.848637493	0.000116389
20680	2.907231554	0.009692716	0.836586278	0.000067531
20690	2.925554073	0.009079722	0.832215626	0.000082731
20700	2.887496737	0.010154634	0.818231189	0.000071223
20710	2.965547237	0.009865128	0.848233607	0.000076869
20720	2.924323958	0.009438062	0.837463102	0.000070788
20730	3.026440189	0.009606945	0.927569159	0.000071223
20740	2.95267088	0.00943285	0.844264886	0.000072308
20750	3.061404975	0.009297517	0.880978107	0.000070355
20760	2.972185296	0.009212613	0.849080248	0.000071657
20770	2.96138287	0.009946882	0.840584748	0.000094023
20780	2.907894274	0.009632621	0.828105762	0.000072526
20790	2.99377473	0.009535776	0.835802828	0.000110092
20800	3.029719265	0.009793362	0.860903679	0.000068617
20810	2.9427025	0.009848137	0.843274281	0.000070354
20820	2.974227308	0.010921963	0.854604364	0.000109006
20830	3.001667006	0.009861111	0.841157138	0.000102492
20840	3.036138009	0.009398216	0.889433218	0.000072743
20850	2.998292388	0.009656834	0.850634123	0.000072091
20860	2.989532192	0.010023534	0.850265196	0.000079691
20870	2.98959538	0.009967674	0.853425495	0.000070788
20880	2.984200899	0.010066582	0.85826865	0.000071657
20890	2.95159776	0.009813611	0.842255663	0.000082297
20900	2.968109306	0.010497231	0.844876578	0.000115955
20910	2.995608068	0.009930759	0.858368753	0.000079909
20920	2.990824192	0.010251642	0.849700842	0.000072308
20930	2.987412443	0.009310219	0.866393486	0.000071657
20940	3.007809979	0.009561508	0.859098353	0.000071657
20950	2.992709427	0.009184059	0.85845561	0.00007144
20960	3.049664492	0.010124233	0.872881283	0.000074915
20970	2.973375022	0.009202136	0.837087227	0.000072309
20980	2.99942848	0.009345451	0.846167275	0.002363383
20990	3.032851334	0.009242471	0.859031473	0.000072526
21000	3.017523433	0.009232971	0.858607393	0.00007144
21010	3.010811546	0.009600865	0.861958342	0.000070789
21020	3.043225337	0.009343171	0.860614879	0.000076
21030	2.992073198	0.009764156	0.857754456	0.000076
21040	3.058577341	0.009391973	0.871018196	0.000070137
21050	3.223440274	0.009325311	0.967305443	0.000077954
21060	3.034492283	0.009280362	0.895279139	0.000072309
21070	3.052587888	0.009548045	0.860582525	0.00007144
21080	3.059270677	0.009343659	0.873443466	0.000070572
21090	3.036629837	0.009307125	0.861668674	0.000071874
21100	3.043532811	0.009512651	0.876054825	0.000069269
21110	3.0559523	0.009532899	0.870063853	0.000071657
21120	3.044988971	0.009222439	0.885880109	0.000072743
21130	3.07430131	0.009616282	0.867956699	0.00010488
21140	3.079279311	0.011280248	0.891124978	0.000118126
21150	3.063705822	0.009818062	0.863751943	0.000081863
21160	3.089294594	0.009718231	0.88132141	0.000072526
21170	3.071760086	0.009954808	0.865381818	0.000069702
21180	3.051048996	0.009375851	0.867422092	0.000071223
21190	3.090309737	0.009473619	0.875527168	0.000076217
21200	3.083185712	0.009824848	0.881071695	0.00007448
21210	3.083092124	0.009412168	0.859697885	0.00007296
21220	3.104617284	0.009712313	0.872261122	0.000073612
21230	3.200894325	0.009903833	0.889419321	0.000078823
21240	3.096847259	0.009673825	0.869017875	0.000073829
21250	3.073226453	0.009779139	0.889380235	0.000073612
21260	3.08543705	0.010126134	0.870954139	0.000101188
21270	3.169004717	0.009986076	0.989814477	0.000072743
21280	3.093295887	0.009295399	0.874744151	0.000073394
21290	3.102580266	0.009433502	0.894730202	0.001933006
21300	3.130665747	0.010079339	0.883705422	0.000072309
21310	3.083024375	0.009802916	0.880668895	0.000120949
21320	3.097686733	0.009394308	0.871683956	0.000074914
21330	3.145892677	0.010023533	0.891943607	0.000072092
21340	3.092120275	0.009325853	0.885737229	0.000078605
21350	3.144779602	0.009565742	0.905465096	0.000093155
21360	3.119153481	0.009636368	0.894794259	0.000071223
21370	3.148912483	0.010442294	0.899425701	0.000073394
21380	3.182179646	0.010554176	0.904286227	0.000071875
21390	3.122564145	0.009684193	0.883009697	0.000073177
21400	3.269306284	0.009730554	0.977015205	0.000079474
21410	3.132053073	0.010629905	0.897982786	0.000072743
21420	3.13797912	0.00953746	0.903883644	0.000088811
21430	3.097062664	0.009991396	0.883989445	0.001916286
21440	3.325258367	0.009892651	0.987876694	0.000073828
21450	3.117987424	0.009536048	0.900536169	0.001871989
21460	3.125456706	0.009619485	0.877993043	0.000071657
21470	3.196798141	0.010352722	0.929194691	0.000072743
21480	3.162528212	0.009536265	0.909763874	0.000077737
21490	3.194199375	0.009507928	0.921860038	0.000075566
21500	3.136755086	0.012380566	0.897324625	0.000073394
21510	3.174240684	0.009830331	0.889297069	0.000076434
21520	3.138864412	0.009736959	0.943143083	0.000073394
21530	3.206703332	0.009672576	0.93614131	0.000072743
21540	3.16960794	0.009555753	0.905182159	0.000075566
21550	3.184128069	0.009707971	0.911112983	0.000079691
21560	3.203093983	0.010240079	0.906283942	0.000075349
21570	3.11591132	0.010426334	0.88123173	0.000075349
21580	3.231884961	0.009695485	0.947473564	0.000072743
21590	3.196122609	0.01018156	0.915764402	0.000076434
21600	3.201231548	0.010279871	0.900463861	0.000073611
21610	3.227838937	0.009843197	0.916205419	0.000123771
21620	3.198211959	0.009614328	0.906252239	0.000078605
21630	3.211634864	0.009757479	0.912499658	0.000074914
21640	3.244933948	0.009791679	0.938895984	0.000087726
21650	3.217601083	0.009743202	0.933947732	0.000090114
21660	3.22784632	0.010337522	0.911250001	0.00007296
21670	3.31695504	0.010047419	0.941255025	0.00008056
21680	3.264630329	0.010235845	0.933088715	0.00008056
21690	3.236360928	0.010201048	0.928187799	0.000073395
21700	3.241937592	0.009959205	0.924636644	0.000073829
21710	3.241988404	0.010412002	0.944920831	0.00007296
21720	3.272367565	0.009733594	0.930461286	0.000076434
21730	3.235010517	0.01032357	0.916764996	0.000074915
21740	3.283225579	0.010062565	0.940541277	0.000100972
21750	3.254301492	0.009912953	0.925678713	0.000077737
21760	3.212197265	0.010082488	0.925962084	0.000079692
21770	3.286610621	0.009767685	0.951490491	0.000074915
21780	3.259954374	0.009722954	0.938999562	0.000076434
21790	3.35197042	0.009921748	0.968537947	0.000074914
21800	3.279162836	0.011061585	0.94841097	0.000079908
21810	3.220382032	0.009579965	0.947422101	0.000074697
21820	3.233683339	0.010403208	0.912285555	0.000074697
21830	3.29477628	0.010337956	0.951340228	0.000080343
21840	3.28092951	0.010163102	0.93484388	0.000074263
21850	3.303182968	0.010465202	0.958669235	0.000075783
21860	3.28803117	0.010742439	0.963401865	0.000075566
21870	3.27776639	0.010517968	0.952600742	0.0000836
21880	3.312990444	0.010763068	0.953989806	0.000079257
21890	3.255966545	0.010081999	0.928963651	0.000076217
21900	3.313474238	0.010189865	0.948146707	0.000076435
21910	3.277416138	0.01058436	0.934403081	0.000074915
21920	3.279446859	0.010462705	0.952869131	0.000078389
21930	3.319851726	0.010097905	0.959625749	0.000073829
21940	3.313819931	0.012227806	0.942303608	0.00008056
21950	3.315109976	0.010010505	0.931409983	0.000094892
21960	3.283321339	0.010730985	0.945779633	0.000075132
21970	3.33289485	0.009841133	0.945142317	0.00007752
21980	3.310168455	0.010411134	0.951960822	0.000073394
21990	3.350598945	0.009938088	0.960626996	0.000073177
22000	3.351047563	0.011058165	0.955798172	0.000093154
22010	3.330240278	0.011811434	0.936145435	0.00008816
22020	3.309075574	0.010333506	0.973356131	0.000077954
22030	3.790224096	0.011435288	1.081048374	0.000084252
22040	3.797897058	0.010402393	1.078431586	0.00008208
22050	3.725707028	0.010773545	1.055619854	0.000094023
22060	3.691703317	0.011608622	1.038355255	0.000087291
22070	3.743001593	0.011138726	1.069137	0.002302583
22080	3.779243613	0.01143898	1.072452773	0.000104012
22090	3.708475869	0.011548583	1.040276319	0.000082297
22100	3.3732995	0.010162939	0.957410892	0.000094457
22110	3.35234738	0.010043999	0.974443365	0.000096412
22120	3.388354669	0.010898022	0.967593375	0.000087508
22130	3.423398712	0.011062779	0.9682891	0.000076
22140	3.415370505	0.011214074	0.958304001	0.000079909
22150	3.396867974	0.010939768	0.961672756	0.000084035
22160	3.503842778	0.009981462	0.986488066	0.000074914
22170	3.33579349	0.010799874	1	0.000076435
22180	3.354091037	0.009877668	0.949109302	0.002319955
22190	3.365017452	0.009796185	0.968138838	0.000075783
22200	3.336356107	0.009897645	0.964959649	0.000080343
22210	3.394888282	0.009921911	0.944491974	0.000077303
22220	3.347429527	0.00995535	0.939877905	0.000077303
22230	3.40579016	0.010707968	0.983104544	0.00008056
22240	3.402026638	0.010047039	0.975587708	0.000079691
22250	3.410741886	0.011085851	0.973423662	0.000075349
22260	3.465463854	0.010099588	0.965359191	0.000084251
22270	3.400035437	0.010104908	0.959206447	0.000079041
22280	3.400737461	0.010810079	0.967604232	0.000078172
22290	3.451468994	0.010518239	0.994117816	0.000074046
22300	3.470319821	0.01098982	0.999791326	0.000086206
22310	3.428989056	0.010167173	0.974062496	0.000074263
22320	3.415699475	0.010095408	0.982736921	0.000088377
22330	3.479639812	0.01062844	0.988589574	0.000084903
22340	3.504318972	0.010558845	0.98923514	0.000076
22350	3.480368326	0.011850086	0.997387771	0.000078605
22360	3.478707617	0.010671542	1.005782733	0.000094023
22370	3.606783719	0.010326991	1.065016713	0.000077086
22380	3.496729393	0.010937977	1.003864927	0.00007752
22390	3.651765523	0.010905894	1.0901256	0.000084686
22400	3.415373979	0.010281174	0.991946604	0.000096628
22410	3.460225064	0.011463788	0.978315458	0.000100971
22420	3.455806857	0.011854374	0.977129206	0.000082731
22430	3.419164208	0.010155556	0.98036355	0.000093805
22440	3.460630035	0.011048991	0.984715961	0.000109006
22450	3.553113156	0.011567474	0.994036822	0.00007752
22460	3.447434696	0.009981082	0.992517472	0.000084034
22470	3.50890894	0.010434368	1.015814301	0.000077086
22480	3.518806747	0.010921908	1.003538344	0.000084468
22490	3.444665689	0.011183022	0.987374225	0.000075132
22500	3.484838648	0.010332039	0.982048796	0.000075783
22510	3.70601868	0.010387302	1.090438068	0.000082515
22520	3.461520973	0.010423782	0.977411274	0.00007448
22530	3.526883161	0.010026737	1.013020974	0.000076
22540	3.484082339	0.010519868	0.989973643	0.000108137
22550	3.536079597	0.010252945	0.988270158	0.000077085
22560	3.717438009	0.010542071	1.129411095	0.00007448
22570	3.510909477	0.010858068	0.997329576	0.000079474
22580	3.499915314	0.01188776	1.029275859	0.000116606
22590	3.584372616	0.010943568	0.988032168	0.000077737
22600	3.562336301	0.011156856	1.02787659	0.000075348
22610	3.476325559	0.010904482	0.971876736	0.000079909
22620	3.548433944	0.011549723	1.008565419	0.000126594
22630	3.469792381	0.010207291	0.998708651	0.000083601
22640	3.549492949	0.010361517	1.001406435	0.000252755
22650	3.494101095	0.011818654	0.981949996	0.000081863
22660	3.549775887	0.011600371	1.013587717	0.000075565
22670	3.521201834	0.011490714	0.998109988	0.000081211
22680	3.594701669	0.011138454	1.02774891	0.000093589
22690	3.561673364	0.011348485	1.012365854	0.000077303
22700	3.640735749	0.011141819	1.049996287	0.000075566
22710	3.575832602	0.010254465	1.003019806	0.000074698
22720	3.598604596	0.010765566	1.036458078	0.000080777
22730	3.62959241	0.010225151	1.069043629	0.000089463
22740	3.513048335	0.01129116	0.987464774	0.00007752
22750	3.561842953	0.010966422	1.006522104	0.000079041
22760	3.554747808	0.01028557	1.045603703	0.000113131
22770	3.59339056	0.011893894	1.021382497	0.000081211
22780	3.693174895	0.010289099	1.039478101	0.00009272
22790	3.605477821	0.010524211	1.047977292	0.000077303
22800	3.612286771	0.011430185	1.045421955	0.000077954
22810	3.578368614	0.0113531	1.014291478	0.000084252
22820	3.858032398	0.010472476	1.138693304	0.000078172
22830	3.597066356	0.011631857	1.032898454	0.00007752
22840	3.616842646	0.010359019	1.047324778	0.000082731
22850	3.633010674	0.010903342	1.018040667	0.000076868
22860	3.654077879	0.010245399	1.023297263	0.000076
22870	3.646858094	0.011926031	1.073123961	0.000077737
22880	3.670633289	0.011486262	1.02740387	0.000080126
22890	3.619550202	0.010145188	1.026002646	0.000099234
22900	3.652506198	0.010832825	1.024478521	0.000086423
22910	3.675077553	0.011345608	1.055231602	0.000078389
22920	3.604010152	0.011654277	1.038059507	0.000081211
22930	3.62595874	0.011010882	1.02675027	0.000081645
22940	3.69850749	0.011072063	1.039191039	0.000077955
22950	3.874800392	0.010461185	1.142243155	0.000082514
22960	3.616047252	0.0114006	1.040203359	0.000079908
22970	3.713592625	0.01068088	1.06885124	0.000105531
22980	3.717002855	0.010575728	1.072944601	0.000076869
22990	3.595221293	0.010232099	1.045328365	0.000076868
23000	3.728342709	0.010898022	1.057693352	0.000077737
23010	3.602328163	0.010161365	1.03077675	0.000086423
23020	3.634335897	0.010986725	1.019163948	0.000083817
23030	3.641466653	0.01103694	1.039241198	0.0000988
23040	3.649775626	0.010156534	1.020037514	0.000081645
23050	3.667222842	0.01126836	1.036113255	0.000076869
23060	3.585683073	0.011508574	1.001087235	0.000096845
23070	3.656477091	0.010673171	1.024869161	0.000084034
23080	3.658845468	0.011621	1.053139865	0.000081863
23090	3.689934905	0.010861162	1.046057748	0.00007752
23100	3.782178516	0.011326554	1.06724764	0.0000836
23110	3.67407913	0.010349899	1.052648036	0.000080777
23120	3.638187143	0.011354131	1.060088004	0.000079691
23130	3.66432811	0.010344851	1.03350602	0.000078823
23140	3.618930476	0.010390885	1.041966342	0.000082514
23150	3.70232204	0.010758453	1.037419152	0.000078606
23160	3.706715058	0.010332202	1.06908228	0.00008056
23170	3.747899685	0.010871314	1.056862346	0.000076869
23180	3.666260031	0.010638048	1.058797523	0.000083817
23190	3.69254518	0.010919248	1.044014217	0.000086206
23200	3.618772178	0.010502877	1.026067572	0.00007904
23210	3.686578744	0.010920171	1.058431203	0.000078823
23220	3.740186986	0.010846017	1.064348131	0.000126377
23230	3.749410999	0.010474539	1.054310917	0.000081211
23240	3.742387946	0.011265374	1.068536818	0.000078823
23250	3.735523842	0.011213314	1.068402189	0.000089463
23260	3.739754872	0.010403154	1.067017686	0.000109875
23270	3.72374905	0.011295068	1.071938361	0.000091852
23280	3.789271273	0.011639674	1.056864734	0.000080126
23290	3.724946593	0.010475462	1.039145439	0.000078605
23300	3.768240331	0.010461511	1.069759331	0.000081211
23310	3.717570901	0.01131662	1.043418377	0.000099668
23320	3.754273698	0.010573774	1.105934255	0.000089029
23330	3.715283517	0.010808722	1.074503905	0.000086422
23340	3.744501181	0.011135197	1.091690983	0.000080777
23350	3.785748998	0.011795963	1.058338049	0.000082297
23360	3.811336032	0.01092674	1.114752863	0.000079908
23370	3.768104182	0.010692822	1.05938142	0.00013224
23380	3.7710684	0.010502496	1.083295587	0.000080343
23390	3.757696305	0.010767628	1.047575577	0.000094674
23400	3.746172531	0.011121897	1.091532469	0.00008056
23410	3.808468443	0.011458251	1.064123822	0.000081211
23420	3.773924481	0.012377852	1.086920353	0.0000836
23430	3.785775272	0.011283397	1.074923642	0.000090332
23440	3.807026398	0.010981351	1.085629655	0.00007904
23450	3.710356545	0.011169994	1.052920333	0.000085555
23460	3.766462798	0.0104981	1.076980854	0.000087292
23470	3.777916218	0.0116438	1.064609137	0.000079909
23480	3.776968389	0.0107964	1.065035822	0.000080343
23490	3.784584025	0.010521877	1.087391553	0.000079909
23500	3.883171467	0.011236494	1.090959212	0.000079475
23510	3.773550777	0.011683374	1.077179974	0.000080126
23520	3.754207253	0.010630177	1.073883961	0.000079258
23530	3.866175258	0.011471171	1.13006817	0.000078606
23540	4.013861535	0.011629197	1.163510132	0.000085337
23550	3.821025384	0.010604879	1.073909367	0.000079475
23560	3.829834003	0.011164836	1.074828533	0.000080343
23570	3.848272042	0.011442888	1.086636982	0.000080343
23580	3.856721942	0.01116614	1.118617789	0.000087726
23590	3.788211833	0.011341428	1.091687726	0.000080343
23600	3.829808597	0.012039543	1.096505475	0.000089463
23610	3.860235313	0.011610631	1.105479124	0.00008056
23620	3.824718333	0.011899703	1.088366307	0.000095543
23630	3.872705831	0.010985748	1.10013111	0.000082081
23640	3.939548282	0.01146786	1.131512604	0.000079909
23650	3.835787193	0.01063946	1.109015513	0.000080777
23660	3.796973766	0.011676968	1.090068709	0.00009576
23670	3.86189016	0.012206526	1.124343631	0.001727154
23680	3.928434473	0.011067611	1.096933031	0.000081646
23690	3.866698572	0.011070814	1.09764287	0.000086857
23700	3.934264761	0.010590276	1.127570375	0.000080343
23710	3.866124881	0.011534685	1.097949476	0.000079909
23720	3.894684168	0.010873268	1.117431538	0.001797944
23730	3.919473419	0.010854323	1.099764791	0.000080125
23740	3.950236273	0.010821371	1.121953973	0.000081211
23750	3.884528394	0.010706665	1.116141275	0.0000836
23760	3.927867079	0.010731637	1.145120951	0.000082297
23770	3.90091226	0.010925056	1.116065927	0.000083383
23780	3.875647249	0.010795911	1.096167601	0.000087291
23790	3.895201185	0.010967834	1.117763333	0.000081212
23800	3.911595909	0.011452117	1.116827881	0.000081428
23810	3.958774332	0.011394085	1.14000919	0.000081428
23820	3.936583847	0.010817571	1.151940975	0.000080126
23830	3.906192742	0.010694885	1.096233613	0.000080343
23840	3.966038631	0.011108922	1.155011376	0.000081863
23850	3.921637249	0.01139262	1.136659977	0.000094674
23860	3.912389566	0.011802206	1.11943403	0.000123555
23870	3.977978668	0.010997962	1.143488688	0.000087943
23880	3.91362815	0.011151482	1.132820239	0.001703487
23890	3.978347161	0.011363902	1.253420761	0.000079908
23900	3.936691116	0.011218308	1.125886214	0.00008208
23910	3.938535093	0.011377691	1.122994522	0.000084685
23920	3.931798017	0.010648959	1.127975998	0.000107703
23930	3.934958098	0.010911811	1.123222306	0.000081645
23940	3.926578553	0.011452986	1.133931794	0.000081646
23950	3.970711329	0.011003771	1.15192469	0.000091851
23960	3.934237835	0.010910074	1.119972327	0.000081645
23970	3.963680894	0.011077002	1.10858101	0.00008056
23980	3.970705684	0.011541254	1.148808472	0.00008664
23990	3.956297384	0.011105557	1.128377712	0.000080126
24000	3.930914028	0.010777997	1.147551866	0.0000836
24010	4.162639824	0.011208102	1.214293563	0.000095108
24020	4.020167582	0.011455754	1.121415676	0.000109223
24030	3.968051546	0.011847914	1.110274291	0.000082297
24040	3.996784982	0.011326771	1.11355684	0.000079692
24050	4.031937597	0.0115355	1.144816516	0.000082297
24060	4.009023591	0.011503851	1.136668229	0.000081863
24070	4.063844359	0.010916208	1.160553081	0.0000836
24080	4.129423907	0.011123688	1.241844872	0.000082949
24090	3.993825541	0.011098934	1.150284609	0.000080777
24100	3.943042763	0.011675719	1.117413732	0.000081863
24110	4.009730173	0.011643419	1.138902629	0.000082298
24120	4.008767796	0.011839988	1.132758571	0.000081428
24130	4.079540751	0.011441205	1.169232066	0.000082948
24140	4.110137491	0.011631966	1.180735428	0.000082731
24150	4.113789834	0.0113398	1.156211959	0.000083165
24160	4.098899476	0.011537671	1.161389515	0.000080994
24170	4.042768902	0.011548202	1.14607334	0.000081645
24180	4.031712854	0.011458197	1.168247756	0.000084469
24190	4.033848454	0.012428826	1.153633171	0.000084686
24200	4.100616643	0.01122428	1.202735262	0.000080994
24210	3.999033714	0.011007191	1.153343935	0.000087074
24220	4.036583152	0.011962565	1.159145343	0.000102709
24230	4.151798313	0.011169179	1.161091377	0.00008208
24240	4.07376323	0.012085903	1.164324201	0.000087074
24250	4.142733682	0.011570297	1.171148568	0.000092286
24260	4.067653914	0.011103494	1.155083685	0.000098365
24270	4.110061273	0.012390228	1.184025795	0.000093806
24280	4.166625265	0.011797754	1.156130965	0.000081863
24290	4.061571307	0.011879943	1.170346009	0.000081428
24300	4.078889757	0.011795474	1.150058347	0.000082298
24310	4.077976888	0.011304189	1.172783655	0.000090114
24320	4.172881586	0.011385291	1.310936273	0.000084685
