BST
Size;Add_Ordered;Add_Random;Remove_Ordered;Remove_Random;Contains_Ordered;Conrains_Random
16690;1908989543;7593705;555293922;96629;549286664;90983
16700;1897172843;7069901;536667404;105748;548735772;64275
16710;1905578445;7292799;543737360;68400;547110674;54937
16720;1926734462;7719213;552599179;69051;555642002;55806
16730;1895407036;7263865;533954202;67965;537177690;56892
16740;1885564165;7079347;552203544;68183;547237704;56240
16750;1941463917;7299693;549661452;66880;549500984;58846
16760;1933598349;7115556;564866016;102491;549932230;71657
16770;1980016121;7436004;580359163;69920;587326845;55806
16780;1924865730;7121962;559009020;74046;555592494;58412
16790;1912830801;7179287;539632056;69703;544719497;65143
16800;1917181477;7431499;568621286;67531;555972494;56240
16810;1897834477;8014907;541421748;67531;538748284;58629
16820;1931954794;7396050;561396942;75566;553161579;63622
16830;1963062471;7180861;566508051;67098;564783284;59931
16840;1943625791;7158116;560791981;68617;558380175;56240
16850;1936366921;7208221;561638838;66662;569353926;56892
16860;2004959979;7191881;566177342;66663;566347365;58194
16870;1942061277;7308270;553329213;66880;547330207;58412
16880;1918978334;7355227;553354619;68400;556435877;55372
16890;2007736367;7488553;578017929;69051;583534661;58629
16900;1943322225;7387961;553598688;66229;554716974;58846
16910;1950759153;8081896;565419079;86423;563218770;87726
16920;1959163019;7202359;558895237;68183;564011341;59063
16930;1954410628;7201707;567371411;67749;561917216;57543
16940;1975994200;7276784;577431643;67314;571545983;58411
16950;1922097592;7267393;540736227;68617;531344145;57109
16960;1959141304;7252084;566242051;68400;562931490;56891
16970;1980910315;7151439;570187755;67966;570558418;57977
16980;1933895183;7305013;548566401;67314;559062438;63623
16990;1964146883;7393336;564849296;67966;561389558;58412
17000;1967156266;7359081;572686636;68183;565558485;57109
17010;2031216900;7482853;587950914;98148;583009392;63406
17020;1969529421;7404030;561706370;67749;558894369;60149
17030;1935709629;7424332;548821327;68400;557320083;58846
17040;2134135908;7567267;606018073;67314;617339252;57760
17050;1962411042;7336770;555743408;68617;567088040;57760
17060;2002464789;7981847;570690875;103577;575725767;90549
17070;1967362117;7255070;552956162;67532;558924335;57977
17080;1982057264;7412444;557817775;70572;563474347;55805
17090;1991168798;7209524;568735503;68835;570000795;57325
17100;1927666439;8281668;543537371;69703;551483715;92502
17110;1996448628;7438990;578863917;69051;569020177;58629
17120;2008391705;7335793;579410900;69051;570672418;56240
17130;1966061214;7323090;560034586;67314;560079969;107052
17140;2040641987;7440239;589097428;69703;590553588;59931
17150;1994207279;7244104;566007103;108789;577726305;92937
17160;2006613956;7309410;569832075;82080;572729195;74263
17170;1999325337;7571339;570348441;69486;566113285;61668
17180;1980319469;7424225;565490085;71440;574350819;59280
17190;2014567900;7196278;584907438;72743;580295758;57543
17200;2017380553;7472322;565801034;69268;563582484;59280
17210;2099348528;7306153;599503133;73177;608439216;61886
17220;2007731590;7377701;571019195;70137;574685219;75566
17230;2015943501;7396159;584533301;69269;578081768;59063
17240;2010772243;7914207;577244682;83817;561943273;59063
17250;2021256336;7439805;587361371;68834;569522212;62103
17260;2034311403;7553859;588988422;69051;579468877;56891
17270;1998978343;7831313;561048644;69486;565787788;58628
17280;2026800212;7389861;580117483;68183;578989209;1146297
17290;2024158234;7373576;577035791;67965;585532376;57543
17300;2032567094;7507987;584215187;68400;577321985;59063
17310;2013726255;7395182;579770489;68183;584884421;59497
17320;1995002673;7817524;579457368;73611;576204567;76000
17330;2007624322;7496261;571347081;70354;579142512;57977
17340;2033887757;7502070;577170202;69051;574702373;61235
17350;2021016393;7642833;575729893;70137;588448388;58194
17360;2036897575;7339538;585709130;70137;582163838;57326
17370;2008679419;7547181;575396579;79257;575382682;59497
17380;2025141675;7530027;573831847;68618;577554545;61451
17390;2058446837;7821867;582755552;68400;579015266;57977
17400;2054003660;7857262;594377041;70788;586019427;1223384
17410;2040776182;7342633;585508490;71005;584891804;60800
17420;2066995537;7742664;592479646;69486;581182786;65577
17430;2059045500;7540776;601562517;70138;584389553;119862
17440;2033060877;7986353;582611586;71223;591184172;62103
17450;2110604131;7475796;605085009;70572;612303708;58845
17460;2060942461;7500224;599567842;69486;590128857;59280
17470;2027969745;7721059;577431425;70137;576277962;60365
17480;2096533270;7266362;604300689;75566;593503258;71440
17490;2128192706;7843581;613352509;70571;612299148;60583
17500;2103807558;7559667;600537385;69051;598344893;59497
17510;2067358599;7832670;599729397;78606;585135873;79040
17520;2092683109;7795159;609563799;70788;616583378;58629
17530;2111691365;8520199;599165911;72092;594789829;61668
17540;2225520285;7569710;650060084;79257;645421693;84903
17550;2104303512;7611239;596202561;70138;612385788;57108
17560;2116464384;7575084;603601272;70137;612633765;61886
17570;2101537328;7469390;594164892;69920;599774562;62320
17580;2113449571;7991130;601098699;69703;604133924;61234
17590;2153485296;7743261;620249401;70572;620062659;61451
17600;2086200308;8502339;592305281;100754;591594571;82080
17610;2110851022;7533990;612056382;70571;609093251;59063
17620;2094481921;7468467;599695305;70137;589385360;59280
17630;2084622981;7604616;596134161;72092;611034291;64925
17640;2266855393;7782727;657355000;71006;652082118;78172
17650;2123070305;7584476;601731454;70572;600780369;65577
17660;2116272864;7466405;598669305;104446;597676961;61234
17670;2098320356;7659010;593127817;69703;603625592;59932
17680;2151484107;7482419;626979312;70137;616157126;59497
17690;2153781261;8039282;614807366;71223;615354567;62102
17700;2131957531;7751296;603128117;71223;601408997;63623
17710;2117449127;8578067;604605557;93589;597379476;92068
17720;2165623802;7619327;619571698;70571;627335644;60801
17730;2104954724;7578179;605567066;87726;603739592;74914
17740;2144311442;7469824;606440415;72091;609116267;83165
17750;2170507129;7483830;625484934;70355;619785367;1212309
17760;2145700723;7630184;620336476;75783;626185003;67966
17770;2132087382;7736421;607661844;114434;605964004;62103
17780;2165968191;7683004;617926841;71440;626998203;61886
17790;2146194940;7973487;608093308;71657;618538315;59497
17800;2148944620;8170870;607117901;104446;608394485;89463
17810;2159256086;8218587;625105803;70137;619316773;58846
17820;2410150823;7623181;697081946;72743;695792553;85120
17830;2146009716;7628936;610083422;71440;599599763;62754
17840;2195672689;7772956;623819448;71222;621399825;61452
17850;2131687405;7924847;603930026;70137;602193100;59497
17860;2183793452;7749830;625301014;72091;639772504;60583
17870;2181092194;7685990;620974659;74914;617031778;60149
17880;2191269031;7992976;636874949;72743;630175221;61886
17890;2312878833;7752219;661298532;71223;680962777;59280
17900;2219220535;7882722;645394551;85989;647423969;59063
17910;2206540909;7717259;618565458;72092;624962489;66011
17920;2162913858;7671767;614560475;73395;615288337;65577
17930;2188658322;8080485;632641530;71657;631300022;59063
17940;2150475695;7904870;611356748;72526;621629996;60800
17950;2203497652;8451962;622599105;96411;619042304;63623
17960;2169254648;8084393;619815984;73177;622437117;68834
17970;2195863341;7734088;636407657;71875;636010285;61451
17980;2218353267;7816439;635854377;71874;635850034;61452
17990;2174786147;7872787;606413272;71006;623124374;62971
18000;2205928132;7839022;630638821;72091;639213795;59715
18010;2188188642;7866762;621043710;73829;640790904;61234
18020;2200376439;8150459;622138545;97063;623138054;63189
18030;2197998073;7804876;626778889;71874;620791173;59063
18040;2238334105;7639088;630889187;71657;636897749;59280
18050;2228292332;7907910;624115849;72308;620491081;64492
18060;2213386339;7938636;635566880;72743;633091233;60583
18070;2258420693;7653691;657462702;75131;655730119;62971
18080;2450753942;7687456;704782051;73394;710450133;62320
18090;2219353644;7968438;624203791;72308;629036089;62754
18100;2231968561;8318147;638190183;72742;638393429;59932
18110;2290854679;8082005;662579675;108788;667084956;93589
18120;2198991284;8065936;627836592;72526;647715158;61885
18130;2254593333;7774639;648171592;94023;634402342;133760
18140;2242768163;7974139;642691773;80125;640851922;63189
18150;2248139411;8073807;643469579;73612;633360490;61017
18160;2233321144;8104479;641457750;74045;639836561;61886
18170;2250237011;8113870;632934673;78171;637648629;62537
18180;2254588990;7901179;633889668;71874;640851270;63406
18190;2267280993;7834299;646238585;71874;645198905;62320
18200;2306563231;7917682;649286403;73828;648185055;60149
18210;2452033131;7870453;701634565;71006;710348944;61234
18220;2239196163;8254253;639281761;73828;646051625;63406
18230;2407940091;8045687;712733173;73395;706132463;62537
18240;2288603559;7979350;654912142;72309;665534121;61234
18250;2299685229;8469985;653215387;73394;652287319;62320
18260;2258010076;8189870;657941502;74914;651701901;61669
18270;2252214098;7932176;639868915;74263;639675875;62537
18280;2234875887;7836742;628719713;88377;628544478;65143
18290;2279918927;7921916;654463742;72742;653074896;62755
18300;2284630278;8062733;649689637;77086;646250094;60148
18310;2329081168;7710907;660972383;1287006;679383279;61669
18320;2223923633;8357450;622721357;73829;628198569;68183
18330;2288409867;7976364;661709800;73611;663628693;66229
18340;2290828405;8451745;660149629;72526;651416141;62537
18350;2285726415;7956442;661435549;72091;666967482;63189
18360;2276679155;7892819;641772173;72091;649842941;63189
18370;2224224810;7963553;628018775;73395;639035955;62971
18380;2462646207;7991348;698939388;85771;699509170;64709
18390;2285856049;7908888;643703225;73177;647826334;61017
18400;2303322808;7950579;662389241;73394;679211519;61234
18410;2295180817;7823387;648313820;73612;653444473;59714
18420;2348953870;7986136;676965394;80777;663469744;72309
18430;2334813524;8600108;670043311;126595;671053895;93154
18440;2369308630;8087107;655458691;74046;666239402;63623
18450;2330704964;8157299;664425172;73828;655162942;62972
18460;2297789355;7998567;665462247;73829;652201981;59714
18470;2543513268;8150296;732995212;74263;739646084;63840
18480;2308710774;8071039;649201935;94674;648586986;66011
18490;2307936877;8015993;661348692;92285;652084506;76000
18500;2352321540;8086076;676189324;116606;675626056;62103
18510;2353129095;8087868;677404456;74480;673530409;61886
18520;2446145518;8315053;728097989;89462;715352352;66229
18530;2315619828;8049922;664930030;73612;658949480;63840
18540;2342358154;8052473;665972316;75782;677618125;62755
18550;2368481967;8354844;681618331;73828;679677725;64492
18560;2478943218;8340133;735460654;79909;738114791;106183
18570;2330331695;8103176;660967171;74263;665796864;60583
18580;2338197914;9113379;666142122;106835;659238497;104011
18590;2404124456;8244156;687285978;79475;681720605;65794
18600;2388938132;8235036;693542952;75566;678244582;62102
18610;2379836153;8531653;678134925;78605;675003941;62320
18620;2309519415;8210064;662799641;77303;660168520;71006
18630;2610115776;8188079;760812088;1245966;737252517;63840
18640;2310928456;8482253;653756725;76218;658936668;62537
18650;2379016221;8206373;681694766;74915;676467050;80994
18660;2329858106;8043950;659833903;75131;669004716;63406
18670;2378993204;8669376;676248387;73612;677845039;64057
18680;2385915503;8059964;682478217;80994;685794641;94892
18690;2349989860;8173747;677958822;74263;667455185;64275
18700;2374785625;8232593;697909478;75131;690216322;64709
18710;2351889860;7984725;661747584;75348;666873025;61669
18720;2366645589;8049595;669105037;74480;687882036;63406
18730;2379701090;8082602;681640263;80343;677534958;65360
18740;2401668787;8882448;692855477;75349;686933990;65360
18750;2397014329;8199804;682843017;76434;683280560;63623
18760;2340579754;8118268;674493004;75132;671420866;61234
18770;2721411073;8499733;783410803;76217;778089064;64926
18780;2347312053;8053070;657625342;75565;656938303;66880
18790;2406006868;8224830;691284665;76435;695220598;64274
18800;2400606523;8210553;692710425;75131;688364311;65794
18810;2383465479;8046556;678466285;75132;697559661;62971
18820;2455063360;8040584;699840096;74697;710540464;66229
18830;2378129844;8363802;680412971;76000;689010961;63406
18840;2441927083;8305444;709501870;75782;697758998;62537
18850;2417582105;8326670;696257455;76000;693657603;64492
18860;2425145193;8165930;690156825;86206;690075396;64274
18870;2411149464;8694510;681738629;85337;682895131;80994
18880;2443400398;8197036;709073447;78389;704652200;68400
18890;2444099597;8167396;706958692;76000;705139035;64926
18900;2434249995;8867520;709534658;115737;699254679;64491
18910;2450305325;8317008;706025846;75783;698437352;69052
18920;2449747484;8192259;695840541;76000;705951366;64275
18930;2437467184;8664165;699930861;85988;691733066;63840
18940;2439627973;8255828;701976565;75349;703532612;63840
18950;2413067921;8318364;701961582;74480;688643773;62754
18960;2452250925;8707593;693347523;76000;694727466;86423
18970;2445016158;8264785;709107755;77737;697446964;68183
18980;2427791514;8348710;693721877;76651;692331294;63840
18990;2440276145;8257238;702351137;76217;689434173;65795
19000;2466091397;8744996;734823339;75566;731021167;64274
19010;2501181475;8291927;706228440;78171;712400728;64275
19020;2471328884;8219727;707119378;75783;700247239;63188
19030;2441552511;8492730;704456771;77303;697303650;68835
19040;2490299792;8529156;714492900;75132;707526955;64491
19050;2436441835;8448705;686065853;89245;688237282;65795
19060;2452706708;8448216;699634896;77738;709520110;63405
19070;2656639731;8749067;775206926;79257;762276066;1529121
19080;2499543783;8352836;709406327;76435;706089469;65577
19090;2435509641;8650430;696831581;77520;702712245;66445
19100;2459361052;9131510;701222645;77954;699670941;63840
19110;2493458787;8436273;722583645;76434;736168322;73395
19120;2498331040;8393279;710434499;76217;720294090;65143
19130;2492973473;8633059;709057812;126812;701628051;118126
19140;2533586145;8409782;714897219;77086;708980076;63840
19150;2501459417;8269616;717142044;83166;719171678;66446
19160;2480699687;8383507;716260877;76651;717648421;64709
19170;2531804271;8334270;720200935;76218;736570254;66228
19180;2508686151;8322056;712516465;89462;715015997;71223
19190;2647236574;8654393;781402448;100755;789097558;85771
19200;2502574447;8570902;714561082;78606;711012316;65360
19210;2539751050;8527962;726222308;76868;739208757;66880
19220;2503436938;8489799;719239861;76652;717466454;61885
19230;2498713428;8466619;709806087;76217;720581804;65577
19240;2503028926;8541045;713656682;78822;715518031;64926
19250;2506245031;8498647;700831136;77955;706253846;64057
19260;2793390909;8859322;798844235;84468;800827835;66880
19270;2519556759;8440508;730530858;76869;732220230;67748
19280;2472478656;8407773;708624396;101189;699565193;65577
19290;2504488779;8404950;709877745;85338;723677827;63840
19300;2541916616;8218859;730918892;77738;734378413;67965
19310;2804580717;8766385;814060524;77520;814265508;65577
19320;2581101357;8594516;730121326;76217;734014699;65794
19330;2541123610;8624862;711364088;77086;722443153;64274
19340;2569442737;8409239;745738027;76651;726446834;65795
19350;2574213150;8178198;742134107;77737;731684755;67748
19360;2598306459;9063273;746245274;77086;732396115;66229
19370;2567087823;8491427;738070712;77303;745672667;65794
19380;2545807166;8670570;720545107;78388;727232892;66228
19390;2714729369;8550110;766024387;76869;769416593;1224252
19400;2562455513;8687562;736914643;76651;734986413;66229
19410;2567837182;8730556;740421501;77737;739534471;66663
19420;2533352065;8555539;729701155;76217;714708089;87508
19430;2562951033;8537625;737181294;79040;723314982;65577
19440;2598201362;8546093;755102098;80777;743538804;70572
19450;2548481715;8575733;733791910;82732;730758207;69269
19460;2565754348;8628608;734574928;94240;723247667;68400
19470;2595355704;9045630;737450769;77954;754100852;66446
19480;2593470035;8610422;730818572;78823;747000063;64057
19490;2604153467;8780010;755710750;77520;755086464;67314
19500;2620033778;8565201;752306817;78823;755015242;63189
19510;2763563289;9113488;801751127;79040;789473650;66446
19520;2577427734;8600867;735808734;79692;737996665;67097
19530;2619503733;8590499;745656165;79257;737618620;68183
19540;2598348584;8405602;745895673;79475;748186097;66663
19550;2575575505;8361847;738113923;79040;732498824;67314
19560;2624288477;8552499;750202703;77954;746773582;67315
19570;2590372491;9926417;743301249;112480;743933353;102926
19580;2567721012;8844393;744152884;79040;737019522;66229
19590;2618717676;9387576;746066782;105749;737852700;99886
19600;2601843500;8666228;743213307;78172;738575786;66228
19610;2651675410;8660148;759953506;77737;756666613;66880
19620;2593912790;8602930;746775102;78388;736849282;68617
19630;2642449441;8527690;760073369;82297;753123275;66229
19640;2619607745;8725236;752671184;79257;748041696;69051
19650;2623283974;8745973;741101593;77955;762274980;64274
19660;2648787626;8633439;759931140;85337;753559298;68183
19670;2669078763;8661233;762560306;100537;764771906;92503
19680;2648026758;8707756;754269790;81211;743735752;71440
19690;2621277573;8494033;755069309;88377;746042028;83600
19700;2627637689;9010290;758063710;80126;769354274;67966
19710;2621243482;8491699;751073880;77955;746627445;65143
19720;2669615974;9638268;775598652;79692;753691538;68834
19730;2664826887;8807533;759575026;78606;755399367;68834
19740;2672905255;8637620;772785132;78171;773544263;67749
19750;2635069188;8689516;762232420;79691;747709468;67749
19760;2683069280;8803245;757143242;83600;763496409;68834
19770;2745530656;9133410;797027835;80343;801550704;66446
19780;2662720818;8908505;765397279;80126;770264102;68183
19790;2686363773;9284433;766359655;79257;770397645;67748
19800;2696202735;8894662;780695865;82080;769345588;68617
19810;2650595775;9231125;771579771;83600;766686889;69051
19820;2663477995;8775287;768069873;87292;768895451;69268
19830;2734127396;9501794;771244285;79040;773181200;68834
19840;2676663348;9125485;772826823;81429;767221278;70354
19850;2686332287;8828976;752188041;78606;759747002;67965
19860;2669548008;8703522;760779300;83166;769742091;78388
19870;2695127226;8537027;785144689;79040;772372777;67748
19880;2669321528;9193993;753688281;97497;756750648;87292
19890;2690421305;8963062;767325507;82080;774331841;67749
19900;2691198894;8760142;756399093;80560;765321496;66663
19910;2772484388;9354136;789160747;79040;792898428;66445
19920;2728349657;8784245;780995739;80560;778621065;65360
19930;2689619179;9458148;761731038;108571;764991004;75349
19940;2733926104;8871861;766643679;79691;787112655;67966
19950;2740619752;8856879;751960692;80125;767232570;67097
19960;2708178167;9301262;778666882;84034;756672041;72526
19970;2692388403;8904433;752888326;109006;761681963;73394
19980;2708663698;8633711;777254801;80126;769440045;66663
19990;2682743566;9010073;775399966;80560;769580537;68400
20000;2715759928;8698365;794084029;80126;786370894;68400
20010;2697829570;8969956;767890513;80126;781247842;69920
20020;2746642862;8803136;776795761;104446;770534228;66663
20030;2667408934;9391159;755881859;81211;749211879;67314
20040;2750272840;8687996;803861757;79257;791206016;66663
20050;2764931072;8882556;778618241;81863;792001845;68400
20060;2809769780;9475193;803639402;80343;803116087;69051
20070;2733295739;8863013;795092005;80777;775722424;67966
20080;2693319294;8886573;759769151;81211;763022603;66663
20090;2773997874;9000193;795846360;80126;786522244;70789
20100;2799779035;8716062;794382166;79908;810615987;71440
20110;2756911333;9448811;785422849;81429;793755274;70137
20120;2751565926;8958665;800048944;80343;786594769;68834
20130;2788988770;9197956;801725070;81863;794573251;74480
20140;2724432833;8781368;771026274;79692;779482905;66880
20150;2837396005;9003559;812619564;81863;812123827;69268
20160;2760069677;9353104;800253710;80343;790029536;69052
20170;2768672227;8770890;789445856;82080;789796324;75348
20180;2849556443;8974190;817939349;80560;804551619;74697
20190;2803339528;8813342;794835125;80778;800803950;70137
20200;2863482903;9532682;809053210;85120;808527506;72309
20210;2745226221;8876693;783489626;82949;785036769;68183
20220;2792878233;9057899;791273330;79909;798006281;69051
20230;2820933315;8981736;802835756;79691;805808877;67749
20240;2741491363;8960511;783613397;82732;785973089;72525
20250;2837885444;8975059;817004766;86423;816125554;68834
20260;2830726895;8900362;806137196;81646;803766430;69268
20270;2749692634;8901828;786716152;81428;784487614;69269
20280;2850795026;8919850;806472683;80777;812891427;68834
20290;2820192858;8856879;797925287;105532;814757336;70354
20300;2766338810;9028422;774828446;81645;795941035;70137
20310;2823088893;9640168;817778663;89245;811791598;87075
20320;2847766751;9021637;810236204;84252;814756250;69051
20330;2821125921;9177002;796408978;82080;802822293;69703
20340;2835850599;9606076;813025622;83817;820766983;70572
20350;2841107195;9074185;806870272;98800;797463640;74914
20360;2806779071;8980704;803835265;80995;810788616;69920
20370;2832199992;9619159;813802993;81646;814251176;70789
20380;2869560733;8960999;825657259;81211;815992228;70355
20390;2843256258;9193993;800836955;80777;804603733;68835
20400;2784789660;9905462;796228966;81645;805002842;70355
20410;2871335225;9445391;938104716;80777;920827306;68400
20420;2882639902;9168099;818698046;89462;824809316;69486
20430;2887350600;9457334;823679739;82297;829815111;71874
20440;2879703913;9082762;815578136;99885;816221314;70572
20450;2874333317;8958719;808761586;81863;819318858;69920
20460;2829506334;9667582;809688352;82949;817686812;72309
20470;2869536412;10205770;818792937;81863;815595074;69703
20480;2842445012;8770456;806418831;81212;795695446;69920
20490;2870678368;9071253;817978652;82514;812255198;69269
20500;2880252198;9184602;811656753;82080;799253984;70138
20510;2895837197;9077768;832819500;81211;840401263;68834
20520;2897423209;9030159;814216433;81645;813196079;70572
20530;2898272454;9258322;822436596;89245;816854068;69703
20540;2865748572;9214839;813977142;107920;826016197;96411
20550;2848681573;9006382;803442236;126160;805051917;112263
20560;2874966289;9240082;822195784;82949;828446677;71874
20570;2924214952;8901936;823012024;83383;823868436;77737
20580;2915048264;10397996;834630472;82949;826194471;73394
20590;2872526471;9378130;832827100;136583;825756711;108137
20600;2900470809;9704822;824073419;84469;820187212;72743
20610;2928549777;9112402;819221361;84034;826820493;72309
20620;2908204789;9215219;822967293;82080;811691712;71223
20630;2934178772;9150782;850245219;82732;833506324;68834
20640;2890957996;9464228;821246218;84469;840743045;76000
20650;2915924002;9183733;824873156;83600;846885802;71223
20660;2913284196;9197848;826101099;82949;825948230;72525
20670;2933672395;10000734;835088427;120731;848637493;116389
20680;2907231554;9692716;837597514;82298;836586278;67531
20690;2925554073;9079722;830958803;85989;832215626;82731
20700;2887496737;10154634;816688171;84252;818231189;71223
20710;2965547237;9865128;845700201;85771;848233607;76869
20720;2924323958;9438062;839401102;83817;837463102;70788
20730;3026440189;9606945;930865171;82949;927569159;71223
20740;2952670880;9432850;854215678;83166;844264886;72308
20750;3061404975;9297517;895613540;82731;880978107;70355
20760;2972185296;9212613;848446190;83600;849080248;71657
20770;2961382870;9946882;852291140;99886;840584748;94023
20780;2907894274;9632621;830581409;84469;828105762;72526
20790;2993774730;9535776;847308361;91200;835802828;110092
20800;3029719265;9793362;852518054;82514;860903679;68617
20810;2942702500;9848137;851493791;83600;843274281;70354
20820;2974227308;10921963;850596122;1503063;854604364;109006
20830;3001667006;9861111;854757232;83817;841157138;102492
20840;3036138009;9398216;868978573;83383;889433218;72743
20850;2998292388;9656834;872385979;84469;850634123;72091
20860;2989532192;10023534;861013771;86206;850265196;79691
20870;2989595380;9967674;852198420;89680;853425495;70788
20880;2984200899;10066582;846018967;84469;858268650;71657
20890;2951597760;9813611;847107939;84903;842255663;82297
20900;2968109306;10497231;840784085;122251;844876578;115955
20910;2995608068;9930759;857245472;85120;858368753;79909
20920;2990824192;10251642;861578559;85555;849700842;72308
20930;2987412443;9310219;860760365;84685;866393486;71657
20940;3007809979;9561508;873708597;84034;859098353;71657
20950;2992709427;9184059;875614894;83817;858455610;71440
20960;3049664492;10124233;871180836;87074;872881283;74915
20970;2973375022;9202136;838611788;84903;837087227;72309
20980;2999428480;9345451;854640409;86640;846167275;2363383
20990;3032851334;9242471;863218857;85554;859031473;72526
21000;3017523433;9232971;853319528;84252;858607393;71440
21010;3010811546;9600865;866296641;85988;861958342;70789
21020;3043225337;9343171;875097009;92937;860614879;76000
21030;2992073198;9764156;870369155;89029;857754456;76000
21040;3058577341;9391973;859225599;84035;871018196;70137
21050;3223440274;9325311;980365503;84251;967305443;77954
21060;3034492283;9280362;872309979;85772;895279139;72309
21070;3052587888;9548045;858365278;83383;860582525;71440
21080;3059270677;9343659;881637787;84251;873443466;70572
21090;3036629837;9307125;865522744;85772;861668674;71874
21100;3043532811;9512651;873830414;87074;876054825;69269
21110;3055952300;9532899;873624128;85120;870063853;71657
21120;3044988971;9222439;879429227;84903;885880109;72743
21130;3074301310;9616282;888125149;87508;867956699;104880
21140;3079279311;11280248;884077388;153954;891124978;118126
21150;3063705822;9818062;879232061;85771;863751943;81863
21160;3089294594;9718231;877152049;85554;881321410;72526
21170;3071760086;9954808;866375898;83817;865381818;69702
21180;3051048996;9375851;850906420;85337;867422092;71223
21190;3090309737;9473619;871128288;86206;875527168;76217
21200;3083185712;9824848;875549317;87508;881071695;74480
21210;3083092124;9412168;860420753;85989;859697885;72960
21220;3104617284;9712313;877980015;86422;872261122;73612
21230;3200894325;9903833;880583124;86423;889419321;78823
21240;3096847259;9673825;881762862;121383;869017875;73829
21250;3073226453;9779139;883032062;85988;889380235;73612
21260;3085437050;10126134;882298554;88595;870954139;101188
21270;3169004717;9986076;991661495;86205;989814477;72743
21280;3093295887;9295399;868330184;84469;874744151;73394
21290;3102580266;9433502;875429020;88595;894730202;1933006
21300;3130665747;10079339;877236301;86206;883705422;72309
21310;3083024375;9802916;893033014;1711955;880668895;120949
21320;3097686733;9394308;861607440;85120;871683956;74914
21330;3145892677;10023533;908460148;85337;891943607;72092
21340;3092120275;9325853;874024757;86206;885737229;78605
21350;3144779602;9565742;882000851;93588;905465096;93155
21360;3119153481;9636368;892905985;84903;894794259;71223
21370;3148912483;10442294;910368618;85771;899425701;73394
21380;3182179646;10554176;902974467;86205;904286227;71875
21390;3122564145;9684193;897411700;86857;883009697;73177
21400;3269306284;9730554;983389219;84903;977015205;79474
21410;3132053073;10629905;881525524;86857;897982786;72743
21420;3137979120;9537460;885936783;88595;903883644;88811
21430;3097062664;9991396;887329972;88594;883989445;1916286
21440;3325258367;9892651;982159322;85120;987876694;73828
21450;3117987424;9536048;896332282;88595;900536169;1871989
21460;3125456706;9619485;881613251;86206;877993043;71657
21470;3196798141;10352722;929533217;85337;929194691;72743
21480;3162528212;9536265;891260910;88378;909763874;77737
21490;3194199375;9507928;909425131;87074;921860038;75566
21500;3136755086;12380566;897524397;85337;897324625;73394
21510;3174240684;9830331;905432308;87943;889297069;76434
21520;3138864412;9736959;938547905;91417;943143083;73394
21530;3206703332;9672576;936434018;85120;936141310;72743
21540;3169607940;9555753;919515980;88811;905182159;75566
21550;3184128069;9707971;899380100;87292;911112983;79691
21560;3203093983;10240079;910023143;87292;906283942;75349
21570;3115911320;10426334;897193255;102708;881231730;75349
21580;3231884961;9695485;936273116;85989;947473564;72743
21590;3196122609;10181560;913502424;89463;915764402;76434
21600;3201231548;10279871;905756719;99235;900463861;73611
21610;3227838937;9843197;928587342;87075;916205419;123771
21620;3198211959;9614328;923984781;85989;906252239;78605
21630;3211634864;9757479;920201717;86423;912499658;74914
21640;3244933948;9791679;927683594;85554;938895984;87726
21650;3217601083;9743202;923919638;99669;933947732;90114
21660;3227846320;10337522;907319714;103794;911250001;72960
21670;3316955040;10047419;945632192;93154;941255025;80560
21680;3264630329;10235845;942871220;87075;933088715;80560
21690;3236360928;10201048;907536205;87943;928187799;73395
21700;3241937592;9959205;930091491;87074;924636644;73829
21710;3241988404;10412002;918223545;86423;944920831;72960
21720;3272367565;9733594;914164058;86640;930461286;76434
21730;3235010517;10323570;908077108;87508;916764996;74915
21740;3283225579;10062565;947325255;98366;940541277;100972
21750;3254301492;9912953;914018573;88811;925678713;77737
21760;3212197265;10082488;918586391;91417;925962084;79692
21770;3286610621;9767685;938364419;88594;951490491;74915
21780;3259954374;9722954;917268985;88377;938999562;76434
21790;3351970420;9921748;967142803;88377;968537947;74914
21800;3279162836;11061585;948541256;92720;948410970;79908
21810;3220382032;9579965;940855048;94457;947422101;74697
21820;3233683339;10403208;905831851;94240;912285555;74697
21830;3294776280;10337956;940379288;87075;951340228;80343
21840;3280929510;10163102;947691142;87726;934843880;74263
21850;3303182968;10465202;952257657;87726;958669235;75783
21860;3288031170;10742439;936354327;87508;963401865;75566
21870;3277766390;10517968;948547553;87943;952600742;83600
21880;3312990444;10763068;952319977;92720;953989806;79257
21890;3255966545;10081999;918353830;109440;928963651;76217
21900;3313474238;10189865;919938105;87508;948146707;76435
21910;3277416138;10584360;924507661;87725;934403081;74915
21920;3279446859;10462705;960909716;93154;952869131;78389
21930;3319851726;10097905;938000053;89680;959625749;73829
21940;3313819931;12227806;942665151;94240;942303608;80560
21950;3315109976;10010505;958217361;107485;931409983;94892
21960;3283321339;10730985;924698312;89028;945779633;75132
21970;3332894850;9841133;967304792;88812;945142317;77520
21980;3310168455;10411134;930187251;107920;951960822;73394
21990;3350598945;9938088;943135700;87726;960626996;73177
22000;3351047563;11058165;962593442;91200;955798172;93154
22010;3330240278;11811434;940300682;99669;936145435;88160
22020;3309075574;10333506;992593690;88160;973356131;77954
22030;3790224096;11435288;1090180103;104663;1081048374;84252
