Quick Sort Inplace First Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
3610;6526812.0;1.2805131E7;364641.0;107457.0
3620;6057874.0;1.2941032E7;357531.0;112198.0
3630;6295702.0;1.2835946E7;355160.0;109827.0
3640;6305578.0;1.324523E7;368593.0;195951.0
3650;6183504.0;1.8116339E7;359111.0;111803.0
3660;6188244.0;1.3238514E7;350420.0;115358.0
3670;6266467.0;1.3370859E7;355556.0;109432.0
3680;6830614.0;1.33116E7;362272.0;112198.0
3690;6290960.0;1.3569575E7;357531.0;111407.0
3700;6829035.0;1.3192687E7;364642.0;116543.0
3710;6365627.0;1.3621723E7;370963.0;113383.0
3720;6595158.0;1.3256292E7;363457.0;113382.0
3730;6439108.0;1.4452143E7;373333.0;123654.0
3740;9289873.0;1.38236E7;371753.0;220840.0
3750;6507849.0;1.3880883E7;379259.0;115753.0
3760;7033676.0;1.3916439E7;371753.0;114173.0
3770;6560392.0;1.4123846E7;367802.0;117334.0
3780;7083059.0;1.3845328E7;359111.0;115358.0
3790;6651257.0;1.4194168E7;374519.0;117729.0
3800;7084245.0;1.3958316E7;369382.0;117333.0
3810;6729083.0;1.6319598E7;380840.0;118914.0
3820;8275750.0;1.4422118E7;608395.0;361876.0
3830;7256491.0;1.428108E7;380049.0;119309.0
3840;7060540.0;1.4567895E7;463803.0;120494.0
3850;7471009.0;1.4536686E7;381629.0;124049.0
3860;7093330.0;1.520592E7;389135.0;130765.0
3870;7391602.0;1.4799401E7;384000.0;123654.0
3880;6960195.0;1.4847204E7;382815.0;122074.0
3890;7277429.0;2.0828831E7;425481.0;121679.0
3900;7575306.0;1.4899352E7;387951.0;122074.0
3910;7069627.0;1.5137179E7;380049.0;133135.0
3920;7346170.0;1.5276241E7;408889.0;153283.0
3930;7641676.0;1.5049871E7;387160.0;125629.0
3940;7184984.0;1.5399105E7;388741.0;127605.0
3950;7807602.0;1.5436636E7;394667.0;126420.0
3960;7338663.0;1.5518018E7;395061.0;127210.0
3970;1.0079996E7;1.742182E7;400988.0;236247.0
3980;7587947.0;1.5555549E7;392296.0;152494.0
3990;7974713.0;1.5623895E7;393086.0;135506.0
4000;7410170.0;1.5789821E7;389531.0;128790.0
4010;7675256.0;1.5819451E7;477629.0;131555.0
4020;7907947.0;1.5842759E7;401382.0;129580.0
4030;7487602.0;1.6210166E7;413234.0;130370.0
4040;7840787.0;2.1617375E7;464988.0;131950.0
4050;7814318.0;1.6150512E7;503704.0;145777.0
4060;8062022.0;1.6116537E7;400197.0;132740.0
4070;7666960.0;1.6363055E7;402568.0;133530.0
