Quick Sort Naive (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
2800;280888.0;297086.0;660543.0;27655.0
2810;289580.0;292346.0;653432.0;28839.0
2820;285629.0;289185.0;739161.0;28444.0
2830;292740.0;290766.0;711506.0;32790.0
2840;288790.0;292346.0;657382.0;28444.0
2850;287210.0;299457.0;657777.0;28444.0
2860;293135.0;297877.0;662518.0;28445.0
2870;288395.0;294321.0;659753.0;30420.0
2880;289580.0;299851.0;678716.0;28839.0
2890;291951.0;298271.0;667654.0;28445.0
2900;299852.0;301432.0;717827.0;29234.0
2910;295901.0;303408.0;671605.0;29630.0
2920;298271.0;302222.0;679111.0;31210.0
2930;296691.0;306172.0;699654.0;29234.0
2940;297086.0;307358.0;726518.0;28840.0
2950;300642.0;307753.0;779061.0;32000.0
2960;308544.0;306963.0;700839.0;29235.0
2970;304197.0;309333.0;707160.0;29630.0
2980;305777.0;314074.0;717827.0;30420.0
2990;303408.0;395456.0;688987.0;30025.0
3000;304197.0;313284.0;711901.0;30420.0
3010;305778.0;312494.0;721383.0;34370.0
3020;304987.0;321975.0;690568.0;30025.0
3030;307753.0;322371.0;727308.0;29630.0
3040;307752.0;323161.0;738765.0;30420.0
3050;309334.0;323160.0;706765.0;30025.0
3060;309334.0;327901.0;736395.0;32790.0
3070;311704.0;320000.0;703210.0;30815.0
3080;316445.0;330271.0;709926.0;30420.0
3090;315654.0;326321.0;747061.0;31209.0
3100;320000.0;330272.0;727308.0;30815.0
3110;326321.0;331456.0;749432.0;31210.0
3120;331062.0;546370.0;730864.0;31605.0
3130;540445.0;585086.0;1071012.0;50173.0
3140;385185.0;379259.0;994370.0;49382.0
3150;336988.0;344889.0;737185.0;34371.0
3160;337382.0;348049.0;756148.0;31210.0
3170;337778.0;474469.0;917729.0;44641.0
3180;474469.0;476839.0;947753.0;46618.0
3190;478815.0;489481.0;963950.0;54124.0
3200;480000.0;480790.0;977777.0;54518.0
3210;482766.0;490667.0;946568.0;52938.0
3220;496592.0;494222.0;940642.0;47013.0
3230;488692.0;495407.0;1012147.0;47013.0
3240;492247.0;500543.0;993580.0;58074.0
3250;501728.0;505679.0;971062.0;51753.0
3260;501728.0;505284.0;1073777.0;45037.0
3270;511210.0;516740.0;953283.0;49383.0
3280;500938.0;523061.0;925630.0;51753.0
3290;512000.0;534914.0;958024.0;45432.0
3300;525037.0;557432.0;974222.0;49383.0
3310;539654.0;565728.0;1020049.0;48198.0
3320;547161.0;556641.0;973432.0;44247.0
3330;551901.0;568888.0;929580.0;44642.0
3340;576790.0;529778.0;995555.0;45827.0
3350;558617.0;546371.0;1041382.0;45432.0
3360;564148.0;545185.0;1084444.0;50568.0
3370;535704.0;542025.0;1026765.0;48198.0
3380;552691.0;546766.0;1047703.0;50172.0
3390;544395.0;563753.0;1036641.0;45037.0
3400;553086.0;586667.0;1335308.0;48198.0
3410;575210.0;602469.0;1008592.0;46618.0
3420;578765.0;576395.0;1031901.0;46222.0
3430;577975.0;575605.0;1011357.0;47013.0
3440;748246.0;938271.0;1084049.0;46617.0
3450;460641.0;436938.0;1274469.0;47012.0
3460;410469.0;417975.0;836345.0;34765.0
3470;415210.0;419160.0;864790.0;33580.0
3480;424691.0;423901.0;821729.0;34370.0
3490;431407.0;425876.0;849382.0;49778.0
3500;421136.0;423111.0;820148.0;33975.0
3510;423901.0;424692.0;845432.0;39111.0
3520;423111.0;449581.0;933531.0;43456.0
3530;430617.0;436938.0;841876.0;35161.0
3540;433382.0;432198.0;842272.0;33976.0
3550;442074.0;526222.0;984493.0;37926.0
3560;436543.0;442074.0;857284.0;49778.0
3570;439703.0;461432.0;846222.0;35556.0
3580;445234.0;445629.0;858864.0;35950.0
3590;443259.0;446025.0;854518.0;35951.0
3600;449975.0;442864.0;856493.0;35555.0
3610;441284.0;446815.0;859654.0;36346.0
3620;529382.0;444049.0;879407.0;36346.0
3630;450370.0;482765.0;978962.0;35556.0
3640;451950.0;444444.0;882963.0;36346.0
3650;448000.0;451950.0;886518.0;35951.0
3660;447210.0;452740.0;912988.0;53334.0
3670;446420.0;456296.0;870716.0;37135.0
3680;450765.0;462222.0;914963.0;36741.0
3690;454321.0;468148.0;890469.0;35950.0
3700;449975.0;451951.0;890469.0;37925.0
3710;446025.0;456691.0;898765.0;36741.0
3720;452346.0;459457.0;991999.0;37926.0
3730;466568.0;462617.0;945382.0;36346.0
3740;463407.0;465382.0;921678.0;38321.0
3750;561382.0;464988.0;923259.0;37136.0
3760;455901.0;463407.0;923259.0;39111.0
3770;473284.0;456691.0;932345.0;38321.0
3780;456296.0;456296.0;888889.0;37531.0
3790;453136.0;459061.0;908642.0;39901.0
3800;466568.0;464198.0;916543.0;39506.0
3810;463407.0;468543.0;1025580.0;43062.0
3820;459457.0;463012.0;939851.0;37926.0
3830;461037.0;459851.0;954073.0;40296.0
3840;810271.0;776296.0;1369679.0;39112.0
3850;777877.0;856099.0;1067852.0;65580.0
3860;468148.0;464197.0;1196246.0;62420.0
3870;468543.0;474074.0;1141728.0;49777.0
3880;472098.0;472889.0;956839.0;40296.0
3890;461037.0;472099.0;935111.0;39111.0
3900;463012.0;469728.0;986863.0;39111.0
3910;468543.0;466963.0;965925.0;38321.0
3920;467753.0;471704.0;953678.0;41481.0
3930;475654.0;481975.0;954864.0;44247.0
3940;470123.0;472494.0;948542.0;38716.0
3950;468938.0;477234.0;954074.0;38321.0
3960;480000.0;476050.0;1094715.0;38321.0
3970;473284.0;471704.0;955654.0;38716.0
3980;473678.0;476049.0;958814.0;39111.0
3990;480790.0;485136.0;1039012.0;38321.0
4000;474469.0;478420.0;974617.0;38321.0
4010;499357.0;634074.0;1006617.0;39901.0
4020;530963.0;494222.0;1135407.0;54914.0
4030;492247.0;560988.0;1178864.0;53333.0
4040;508839.0;610765.0;1037036.0;38716.0
4050;485926.0;487901.0;1329382.0;61630.0
4060;478024.0;638814.0;1030715.0;41482.0
4070;802765.0;504493.0;1136197.0;40296.0
4080;489876.0;501333.0;1060346.0;41877.0
4090;487111.0;481185.0;1027556.0;41086.0
4100;507259.0;491852.0;1245234.0;41086.0
4110;482371.0;485136.0;999901.0;40691.0
4120;488296.0;496197.0;999111.0;41481.0
4130;491852.0;504889.0;1074568.0;41087.0
